seq,t,ts,v
1000050606,2,2017-05-17 08:35:00.000,0.110388
1000050607,2,2017-05-17 08:40:00.000,0.227572
1000050608,2,2017-05-17 08:45:00.200,0.112511
1000050609,2,2017-05-17 08:50:00.200,0.0970074
1000050610,2,2017-05-17 08:55:00.200,0.100183
1000050611,2,2017-05-17 09:00:00.100,0.102834
1000050612,2,2017-05-17 09:05:00.200,0.103953
1000050613,2,2017-05-17 09:10:00.200,0.0990072
1000050614,2,2017-05-17 09:15:00.200,0.0975007
1000050615,2,2017-05-17 09:20:00.000,0.339329
1000050616,2,2017-05-17 09:25:00.200,0.461437
1000050617,2,2017-05-17 09:30:00.200,0.131883
1000050618,2,2017-05-17 09:35:00.000,0.261823
1000050619,2,2017-05-17 09:40:00.100,0.101649
1000050620,2,2017-05-17 09:45:00.100,0.124252
1000050621,2,2017-05-17 09:50:00.100,0.101783
1000050622,2,2017-05-17 09:55:00.100,0.125845
1000050623,2,2017-05-17 10:00:00.000,0.1
1000050624,2,2017-05-17 10:05:00.200,0.115266
1000050625,2,2017-05-17 10:10:00.200,0.0980338
1000050626,2,2017-05-17 10:15:00.200,0.0997986
1000050627,2,2017-05-17 10:20:00.100,0.0926245
1000050628,2,2017-05-17 10:25:00.100,1.16056
1000050629,2,2017-05-17 10:30:00.100,0.10071
1000050630,2,2017-05-17 10:35:00.100,0.0971577
1000050631,2,2017-05-17 10:40:00.100,0.105895
1000050632,2,2017-05-17 10:45:00.200,0.0982338
1000050633,2,2017-05-17 10:50:00.300,0.252963
1000050634,2,2017-05-17 10:55:00.100,0.106343
1000050635,2,2017-05-17 11:00:00.000,0.107168
1000050636,2,2017-05-17 11:05:00.100,0.102134
1000050637,2,2017-05-17 11:10:00.200,0.351947
1000050638,2,2017-05-17 11:15:00.000,0.369556
1000050639,2,2017-05-17 11:20:00.200,0.102766
1000050640,2,2017-05-17 11:25:00.000,0.191289
1000050641,2,2017-05-17 11:30:00.100,0.201388
1000050642,2,2017-05-17 11:35:00.000,0.209373
1000050643,2,2017-05-17 11:40:00.100,0.478364
1000050644,2,2017-05-17 11:45:00.100,0.218319
1000050645,2,2017-05-17 11:50:00.000,0.222831
1000050646,2,2017-05-17 11:55:00.100,0.24616
1000050647,2,2017-05-17 12:00:00.200,0.217795
1000050648,2,2017-05-17 12:05:00.000,0.345889
1000050649,2,2017-05-17 12:10:00.000,3.56266
1000050650,2,2017-05-17 12:15:00.000,0.312887
1000050651,2,2017-05-17 12:20:00.000,0.536372
1000050652,2,2017-05-17 12:25:00.100,1.61392
1000050653,2,2017-05-17 12:30:00.100,2.07136
1000050654,2,2017-05-17 12:35:00.000,0.4759
1000050655,2,2017-05-17 12:40:00.000,1.49657
1000050656,2,2017-05-17 12:45:00.200,0.419082
1000050657,2,2017-05-17 12:50:00.200,0.383171
1000050658,2,2017-05-17 12:55:00.000,0.380917
1000050659,2,2017-05-17 13:00:00.100,0.592813
1000050660,2,2017-05-17 13:05:00.100,0.394204
1000050661,2,2017-05-17 13:10:00.100,0.384453
1000050662,2,2017-05-17 13:15:00.200,2.07168
1000050663,2,2017-05-17 13:20:00.000,0.226124
1000050664,2,2017-05-17 13:25:00.100,0.444591
1000050665,2,2017-05-17 13:30:00.000,0.819426
1000050666,2,2017-05-17 13:35:00.100,0.509073
1000050667,2,2017-05-17 13:40:00.200,0.688183
1000050668,2,2017-05-17 13:45:00.000,0.761964
1000050669,2,2017-05-17 13:50:00.000,0.242937
1000050670,2,2017-05-17 13:55:00.100,0.367312
1000050671,2,2017-05-17 14:00:00.000,0.240825
1000050672,2,2017-05-17 14:05:00.200,0.233127
1000050673,2,2017-05-17 14:10:00.000,0.790146
1000050674,2,2017-05-17 14:15:00.100,0.202882
1000050675,2,2017-05-17 14:20:00.000,0.21476
1000050676,2,2017-05-17 14:25:00.000,0.740803
1000050677,2,2017-05-17 14:30:00.200,0.743159
1000050678,2,2017-05-17 14:35:00.000,0.191104
1000050679,2,2017-05-17 14:40:00.200,0.36308
1000050680,2,2017-05-17 14:45:00.100,0.494902
1000050681,2,2017-05-17 14:50:00.200,2.14409
