seq,t,ts,v
1000015143,2,2017-05-17 00:05:57.000,92329.0
1000015144,2,2017-05-17 00:20:57.400,92329.0
1000015145,2,2017-05-17 00:35:57.700,92329.0
1000015146,2,2017-05-17 00:50:57.900,92329.0
1000015147,2,2017-05-17 01:05:58.000,92329.0
1000015148,2,2017-05-17 01:20:58.100,92329.0
1000015149,2,2017-05-17 01:35:58.100,92329.0
1000015150,2,2017-05-17 01:50:58.400,92329.0
1000015151,2,2017-05-17 02:05:58.400,92329.0
1000015152,2,2017-05-17 02:20:58.800,92329.0
1000015153,2,2017-05-17 02:35:58.900,92329.0
1000015154,2,2017-05-17 02:50:59.000,92329.0
1000015155,2,2017-05-17 03:05:59.100,92329.0
1000015156,2,2017-05-17 03:20:59.200,92329.0
1000015157,2,2017-05-17 03:35:59.400,92329.0
1000015158,2,2017-05-17 03:50:59.500,92329.0
1000015159,2,2017-05-17 04:05:59.700,92329.0
1000015160,2,2017-05-17 04:21:00.200,92329.0
1000015161,2,2017-05-17 04:36:00.300,92329.0
1000015162,2,2017-05-17 04:51:00.500,92329.0
1000015163,2,2017-05-17 05:06:00.800,92329.0
1000015164,2,2017-05-17 05:21:04.800,92329.0
1000015165,2,2017-05-17 05:36:05.000,92329.0
1000015166,2,2017-05-17 05:51:05.200,92329.0
1000015167,2,2017-05-17 06:06:05.200,92329.0
1000015168,2,2017-05-17 06:21:05.400,92329.0
1000015169,2,2017-05-17 06:36:05.600,92329.0
1000015170,2,2017-05-17 06:51:05.700,92329.0
1000015171,2,2017-05-17 07:06:05.800,92329.0
1000015172,2,2017-05-17 07:21:06.000,92329.0
1000015173,2,2017-05-17 07:36:05.900,92329.0
1000015174,2,2017-05-17 07:51:06.200,92329.0
1000015175,2,2017-05-17 08:06:06.100,92329.0
1000015176,2,2017-05-17 08:21:06.400,92329.0
1000015177,2,2017-05-17 08:36:06.500,92329.0
1000015178,2,2017-05-17 08:51:06.800,92329.0
1000015179,2,2017-05-17 09:06:07.100,92329.0
1000015180,2,2017-05-17 09:21:05.800,92329.0
1000015181,2,2017-05-17 09:36:05.800,92329.0
1000015182,2,2017-05-17 09:51:06.000,92329.0
1000015183,2,2017-05-17 10:06:06.000,92329.0
1000015184,2,2017-05-17 10:21:07.500,92329.0
1000015185,2,2017-05-17 10:36:07.700,92329.0
1000015186,2,2017-05-17 10:51:07.800,92329.0
1000015187,2,2017-05-17 11:06:07.800,92329.0
1000015188,2,2017-05-17 11:21:08.100,92329.0
1000015189,2,2017-05-17 11:36:08.100,92329.0
1000015190,2,2017-05-17 11:51:08.300,92329.0
1000015191,2,2017-05-17 12:06:08.600,92329.0
1000015192,2,2017-05-17 12:21:08.600,92329.0
1000015193,2,2017-05-17 12:36:08.600,92329.0
1000015194,2,2017-05-17 12:51:08.700,92329.0
1000015195,2,2017-05-17 13:06:08.800,92329.0
1000015196,2,2017-05-17 13:21:08.400,92329.0
1000015197,2,2017-05-17 13:36:08.700,92329.0
1000015198,2,2017-05-17 13:51:08.700,92329.0
1000015199,2,2017-05-17 14:06:08.800,92329.0
1000015200,2,2017-05-17 14:21:08.900,92329.0
1000015201,2,2017-05-17 14:36:09.000,92329.0
1000015202,2,2017-05-17 14:51:09.000,92329.0
1000015203,2,2017-05-17 15:06:09.200,92329.0
1000015204,2,2017-05-17 15:21:09.800,92329.0
1000015205,2,2017-05-17 15:36:09.800,92329.0
1000015206,2,2017-05-17 15:51:09.900,92329.0
1000015207,2,2017-05-17 16:06:10.000,92329.0
1000015208,2,2017-05-17 16:21:10.200,92329.0
